website,instruction,steps,criteria,feasibility_classification,feasibility_confidence,feasibility_reasoning,http_status_code,http_reachable,http_error
antonygormley.com,Find an image of the sculpture 'Land Sea and Air I' from the 'Witness: Early Lead Works' exhibition and describe its visual appearance.,"['Navigate to antonygormley.com'
 ""Locate and click on the 'Witness: Early Lead Works' exhibition link""
 ""Click on the 'Open lightbox for image' button associated with 'Land Sea and Air I' or a relevant image""
 ""Describe the visual appearance of the sculpture 'Land Sea and Air I' based on the image displayed in the lightbox.""]","[""Successfully opens a lightbox displaying an image of 'Land Sea and Air I'""
 ""Description accurately reflects the visual characteristics of 'Land Sea and Air I' (e.g., 'trio of lead-wrapped, rock-like forms', 'prefiguring its later, figurative iteration')""]",UNCERTAIN,0.0,LLM assessment failed: Expecting value: line 1 column 1 (char 0),200.0,True,
music.unt.edu,Find the contact information for the undergraduate admissions advisor for the College of Music at UNT.,"[""Navigate to 'music.unt.edu' (or the UNT Academics page if direct navigation is not possible)""
 ""Navigate to the 'Academics' section if not already there""
 ""Select 'Music & Performing Arts' under Subjects""
 ""Locate the College of Music's main page or departmental directory""
 'Find the section related to undergraduate admissions or advising'
 'Extract the contact information (e.g., name, email, phone number) of the undergraduate admissions advisor.']","[""Successfully navigates to the UNT College of Music's specific webpage.""
 'Locates a dedicated section for undergraduate admissions or advising within the College of Music.'
 'Identifies and extracts the name and contact details (email or phone number) of the undergraduate admissions advisor.'
 'The extracted contact information is specific to undergraduate admissions within the College of Music, not general university admissions.']",UNCERTAIN,0.9,"The starting page loaded successfully and provides navigation options like 'Admissions' and 'Undergraduate Advising' which are relevant to the task, but the specific contact information for the undergraduate admissions advisor is not directly visible on this page, requiring further navigation.",200.0,True,
visitguatemala.com,"Find out how a user can inquire about house rentals on VisitGuatemala.com, given that there are no direct listings or search functionality.","[""Navigate to 'visitguatemala.com'""
 ""Scroll down the page to look for contact information, a 'Contact Us' link, or an inquiry form.""
 'Identify any email addresses, phone numbers, or forms provided for inquiries about house rentals.']","['Identifies a specific email address or phone number for rental inquiries.'
 ""Alternatively, identifies a direct link to a 'Contact Us' page or an embedded inquiry form.""
 'States that no direct contact method for rentals is available if none is found after thorough exploration.']",UNCERTAIN,0.9,"The website loaded and mentions house rentals, but the starting page does not provide any contact information, a 'Contact Us' link, or an inquiry form for house rentals, nor does it provide any navigation to find such information.",200.0,True,
nbi.ku.dk,Find out how many available PhD positions are listed on the University of Copenhagen's website and provide the direct link to view them.,"[""Navigate to the University of Copenhagen's website (ku.dk)""
 ""Click on the 'Uddannelse på KU' dropdown menu""
 ""Click on the 'Ph.d.-uddannelse på KU' link""
 ""Click on the 'Se ledige ph.d.-stillinger på KU' link""
 'Count the number of PhD positions listed on the resulting page'
 'Provide the count and the direct URL to the job listings']","[""Successfully navigates to the 'Se ledige ph.d.-stillinger på KU' page.""
 'Accurately counts the number of PhD positions visible on the page at the time of execution.'
 'Provides the correct direct URL to the PhD job listings page.']",UNCERTAIN,0.9,"The initial website (nbi.ku.dk) and the main University of Copenhagen website (ku.dk) loaded successfully. However, the browse tool only provides the text content of the pages and does not expose the URLs associated with menu items or links, making it impossible to follow the specified navigation steps to locate the PhD job listings page and its direct link.",200.0,True,
osaarchivum.org,"What is the primary focus of the Ádám Modor Collection mentioned on the Blinken OSA Archivum website, and what historical period does it supplement?","[""Navigate to 'osaarchivum.org'"" ""Click on the 'News' section""
 ""Locate and click on the article titled 'The Foot Soldier of Samizdat: The Ádám Modor Collection'""
 'Extract the primary focus of the collection and the historical period it supplements from the article content']","['Identifies that the Ádám Modor Collection focuses on the records of the samizdat and post-samizdat publisher.'
 'States that the collection supplements the history of the Hungarian democratic opposition.']",WEBSITE_DOWN,1.0,"The website 'https://osaarchivum.org' could not be accessed by the browsing tool, making it impossible to complete the task.",200.0,True,
signaltonoize.com,What are the technical specifications and recommended plugins for the 'True M7 – Impulse Pack' on signaltonoize.com?,"[""Navigate to 'signaltonoize.com'"" ""Click on the 'Impulse Sets' link""
 ""Click on the 'True M7 – Impulse Pack' link""
 'Identify the technical specifications (I/O, IR Resolution) and recommended plugins mentioned on the page, and summarize them in the answer']","[""Mentions 'AES Digital @ 24bit 96k' for I/O and '24bit 96k' for IR Resolution""
 ""States 'liquidsonics Reverberate' as the recommended plugin""]",UNCERTAIN,0.9,"The website is operational and the 'True M7 – Impulse Pack' is listed on the homepage under 'Impulse Sets'. However, the initial browse of the homepage does not provide a direct URL to the product's specific page, and I was unable to guess the correct URL to navigate further and find the required technical specifications and recommended plugins.",200.0,True,
intmedpress.com,What types of therapy areas does International Medical Press cover in its educational activities?,"[""Navigate to 'intmedpress.com'""
 ""Explore the 'Activities' section or other relevant pages to find information about therapy areas.""
 'Identify and list the specific therapy areas mentioned on the website.']","[""Identifies that International Medical Press covers 'a wide spectrum of therapy areas'.""
 'States that the website does not list specific therapy areas, but rather a general statement.'
 'The answer accurately reflects the information found on the website regarding therapy areas.']",CONTENT_LIKELY_OUTDATED,1.0,"The website 'intmedpress.com' now redirects to 'nucleusglobal.com' and the content is for 'Nucleus Global', a pharmaceutical communications agency. The original task was to find therapy areas covered by 'International Medical Press', which is no longer present on this website.",200.0,True,
umweltbundesamt.at,Find the current air quality index for Vienna on the Austrian Environment Agency website (umweltbundesamt.at).,"[""Navigate to 'umweltbundesamt.at'""
 'Accept any cookie policies if prompted'
 ""Locate the section or link related to 'Air Quality' or 'Luftgüte'""
 'Navigate to the specific page or dashboard showing current air quality data for Vienna'
 'Identify and extract the current Air Quality Index (AQI) for Vienna.']","['Successfully navigates to umweltbundesamt.at'
 'Locates the real-time air quality data for Vienna'
 ""Reports a specific numerical value or descriptive status (e.g., 'good', 'moderate') for Vienna's current AQI, if available on the site.""]",FEASIBLE,0.9,"The website is operational and contains a clear navigation path to 'Umweltthemen' -> 'Luft' -> 'Daten' -> 'Täglicher Luftgütebericht' and 'Dashboard', which are highly likely to contain the current air quality index for Vienna. [1]",200.0,True,
m.chinadaily.com.cn,"Find the main argument or key takeaway from the article 'China, EU step up cooperation' on chinadaily.com.cn.","[""Navigate to 'chinadaily.com.cn'""
 ""Locate and click on the article 'China, EU step up cooperation'""
 'Read the article to identify its main argument or key takeaway, focusing on why China and the EU are increasing cooperation.'
 'Summarize the main argument in the answer.']","[""Successfully navigates to the full article 'China, EU step up cooperation'.""
 'Identifies that the cooperation is driven by US tariff pressure and global trade fragmentation.'
 'Mentions the shared commitment to openness, stability, and mutual benefit.'
 ""The answer accurately reflects the core message of the article's provided snippet.""]",WEBSITE_DOWN,0.95,Website could not be reached: connection_error,,False,connection_error
he.wikipedia.org,"Find out if Stephen Hawking visited Israel, and if not, what was the reason for his cancellation, according to the Hebrew Wikipedia page.","['Navigate to the Hebrew Wikipedia page for Stephen Hawking.'
 ""Locate and click on the 'יחסו לישראל' (His Stance on Israel) sub-section in the table of contents.""
 'Read the content within this section to determine if he visited Israel and the reason for any cancellation.'
 'State whether he visited Israel and, if applicable, the reason for his cancellation based on the information found.']","['States that Stephen Hawking did not visit Israel.'
 ""Mentions that his visit was cancelled due to joining an academic boycott, as stated in the 'יחסו לישראל' section.""]",UNCERTAIN,1.0,"The starting page loaded successfully, but the browsing tool's limitations prevent navigation to the specific article about Stephen Hawking, which is required to complete the task.",200.0,True,
bulbapedia.org,"What are the base stats for Squirtle, Wartortle, and Blastoise on Bulbapedia?","[""Navigate to 'bulbapedia.bulbagarden.net'""
 ""Search for 'Squirtle' in the search bar""
 ""Navigate to the 'Squirtle (Pokémon)' page""
 ""Locate the 'Game data' section and then the 'Stats' subsection""
 ""Find the 'Base stats' for Squirtle""
 ""Navigate to the 'Wartortle (Pokémon)' page (via link or search)""
 ""Locate the 'Game data' section and then the 'Stats' subsection""
 ""Find the 'Base stats' for Wartortle""
 ""Navigate to the 'Blastoise (Pokémon)' page (via link or search)""
 ""Locate the 'Game data' section and then the 'Stats' subsection""
 ""Find the 'Base stats' for Blastoise""
 'Compile the base stats for all three Pokémon.']","['Provides the correct base stats for Squirtle (HP: 44, Attack: 48, Defense: 65, Special Attack: 50, Special Defense: 64, Speed: 43)'
 'Provides the correct base stats for Wartortle (HP: 59, Attack: 63, Defense: 80, Special Attack: 65, Special Defense: 80, Speed: 58)'
 'Provides the correct base stats for Blastoise (HP: 79, Attack: 83, Defense: 100, Special Attack: 85, Special Defense: 105, Speed: 78)'
 ""The information is explicitly stated as 'base stats' from Bulbapedia.""]",UNCERTAIN,1.0,"The browsing tool was unable to access the provided starting URL (https://bulbapedia.org), preventing any assessment of the website's content or the task's feasibility.",200.0,True,
sec.eff.org,Summarize the key differences between end-to-end encryption and transport-layer encryption as described on sec.eff.org.,"[""Navigate to 'sec.eff.org'"" ""Click on 'Security Education 101'""
 ""Scroll down to 'Technical Concepts and How They Fit Into the Bigger Picture'""
 ""Click on 'Different Types of Encryption'""
 ""Read the section on 'Encrypting data in transit'""
 'Summarize the differences between end-to-end encryption and transport-layer encryption.']","['Clearly defines end-to-end encryption as protecting messages from sender to final recipient, preventing eavesdropping by the service provider.'
 ""Clearly defines transport-layer encryption as securing data between a user's device and the service's server, but allowing the service provider to access the data.""
 'Highlights that end-to-end encryption offers stronger privacy as even the service cannot break it.']",FEASIBLE,0.9,"The starting page contains a clear link to 'Security Education 101' and directly references 'Transport-Layer Encryption vs End-to-End Encryption' under 'Teaching Materials', indicating the required content is still present and accessible.",200.0,True,
ville.quebec.qc.ca,"Find out the start and end dates, location, and restrictions for the roadworks project on 18e Rue in the La Cité-Limoilou borough mentioned in the search results.","[""Navigate to 'ville.quebec.qc.ca'""
 ""Use the search bar to search for 'travaux publics'""
 ""Locate and click on the search result titled 'La Cité-Limoilou' which mentions roadworks on 18e Rue""
 'Extract the period, location, and restrictions for the described roadworks project.']","[""Identifies the period as 'Du 26 au 29 mai 2025 (4 jours)'""
 ""States the location as 'Entre l'avenue Bergemont et la 8e Avenue. Arrondissement de La Cité-Limoilou.'""
 ""Mentions the restrictions: 'Travaux de nuit - De 18 h à 5 h, du lundi 26 mai au jeudi 29 mai 2025 - Fermeture complète de la 18e Rue entre l'avenue Bergemont et la 8e Avenue.'""]",CONTENT_LIKELY_OUTDATED,0.9,"The task requires finding information about a roadworks project scheduled for May 2025. Given that the current date is April 2026, this specific, time-sensitive information is highly likely to be outdated and no longer present on the website.",200.0,True,
pressroom.warnermedia.com,Find a high-resolution key art image for 'The Rehearsal' season 2 and provide the direct download link if available.,"[""Navigate to 'pressroom.warnermedia.com'""
 ""Use the search bar to search for 'The Rehearsal'""
 ""Filter the search results by 'Image'""
 ""Locate a high-resolution key art image for Season 2 of 'The Rehearsal'""
 'If a direct download link is available, provide it in the answer.']","[""Identifies a key art image specifically for 'The Rehearsal' Season 2.""
 'Provides a direct download link for the image if one is present on the page.']",FEASIBLE,0.8,"The website is operational and a search bar is present, indicating that the functionality required to search for 'The Rehearsal' and potentially filter by images is available. While I cannot directly interact with the search bar, the site's structure suggests the task is completable.",200.0,True,
openproceedings.org,Find the title and authors of the paper published in the 2022 EDBT proceedings that is related to 'Machine Learning Pipelines in SQL'.,"['Navigate to openproceedings.org'
 ""Click on the link for '26. EDBT (2023)' (which has a publication date of July 30, 2022, as seen in the webpage content)""
 ""Scan the research papers for keywords like 'Machine Learning Pipelines' or 'SQL'""
 'Identify the title and authors of the relevant paper and respond with them.']","[""Identifies 'Blue Elephants Inspecting Pandas: Inspection and Execution of Machine Learning Pipelines in SQL' as the paper title.""
 ""Identifies 'Maximilian E. Schüle, Luca Scalerandi, Alfons Kemper, Thomas Neumann' as the authors.""
 'Confirms the paper is from the 26. EDBT (2023) proceedings, which was published in July 2022.']",CONTENT_LIKELY_OUTDATED,0.9,"The initial page content at https://openproceedings.org does not display the publication date for '26. EDBT (2023)' as specified in the task instructions, which was crucial for the next navigation step.",200.0,True,
iwto.org,"What is the primary focus of the 'A Deep Dive into Turkey' report, and can you download it?","[""Navigate to 'iwto.org'"" 'Accept the cookie policy if prompted'
 ""Locate the 'A Deep Dive into Turkey' report section on the homepage or relevant market intelligence page""
 'Identify the primary focus of the report based on its description'
 'Attempt to download the report by clicking the provided PDF link'
 'Confirm if the report is downloadable and state its primary focus in the answer']","['States that the report focuses on Turkey as a global wool powerhouse and prime sourcing destination.'
 'Confirms that the report is downloadable via a direct PDF link.']",CONTENT_LIKELY_OUTDATED,0.9,"The 'A Deep Dive into Turkey' report is not present on the homepage, nor is there an obvious link to a 'market intelligence page' where it might be located. The task was created approximately one year ago, suggesting the content may no longer be featured or easily accessible.",200.0,True,
rideapart.com,Find the horsepower and torque specifications for the latest Harley-Davidson Road Glide review on rideapart.com.,"[""Navigate to 'rideapart.com'""
 'Use the search bar or navigate to the Harley-Davidson reviews section.'
 'Locate the latest review for the Harley-Davidson Road Glide model.'
 'Open the review article.'
 'Find the horsepower and torque specifications within the article and provide them in the answer.']","[""Successfully navigates to 'rideapart.com'.""
 'Identifies the latest review for the Harley-Davidson Road Glide.'
 'Extracts both the horsepower and torque figures from the review.'
 'The answer clearly states the horsepower and torque values.']",UNCERTAIN,0.9,"The website 'rideapart.com' is operational, but I could not locate a functional search bar or a predictable URL structure to navigate directly to Harley-Davidson reviews or a general reviews page, making it impossible to identify the latest review for the Harley-Davidson Road Glide.",200.0,True,
evereve.com,Find a pair of KAANAS shoes under $150 on EVEREVE.com and identify their material.,"[""Navigate to 'evereve.com'""
 ""Click on 'Shoes & Accessories' in the main navigation.""
 ""Filter by 'Brand' and select 'KAANAS'.""
 ""Filter by 'Price' and set the maximum price to $150.""
 'Select the first KAANAS shoe product that meets the price criteria.'
 ""Locate the 'Material & Care' section on the product page and identify the material.""]","['The agent successfully navigates to the KAANAS brand shoes.'
 'The agent applies a price filter to show items under $150.'
 'The agent clicks on a product that is from the KAANAS brand and is priced under $150.'
 'The agent correctly identifies and states the primary material of the selected shoe.']",FEASIBLE,0.9,"The website is operational, and the main navigation elements like 'Shoes & Accessories' and 'Brands' are present, suggesting that filtering by brand and price should still be possible. [1]",200.0,True,
jaybirdseniorliving.com,"Compare the available bedroom types and care options (Assisted Living, Memory Care, Respite Care, Independent Living) for Arlington Place at Oelwein and Arlington Place at Pocahontas.","[""Navigate to 'jaybirdseniorliving.com'""
 ""Click on 'Our Communities' or 'Community Finder'""
 ""Locate and click on the link for 'Arlington Place at Oelwein'""
 'Identify the available bedroom types and care options for Arlington Place at Oelwein'
 'Go back to the Community Finder page'
 ""Locate and click on the link for 'Arlington Place at Pocahontas'""
 'Identify the available bedroom types and care options for Arlington Place at Pocahontas'
 'Compare and summarize the bedroom types and care options for both communities in the answer']","['Correctly identifies that Arlington Place at Oelwein offers Studio, One Bedroom, and Two Bedroom options, and AL, IL, MC, RC care types.'
 'Correctly identifies that Arlington Place at Pocahontas does not list specific bedroom types on the search result page but offers AL, MC, RC care types.'
 ""Provides a clear comparison of both communities' offerings.""]",CONTENT_LIKELY_OUTDATED,0.9,"The website is operational, but the specific communities 'Arlington Place at Oelwein' and 'Arlington Place at Pocahontas' are not listed on the homepage or in the 'Our Communities' section. The website states it has '2 Communities', which are 'River Glen' and 'Sonoma House', indicating the target communities are no longer associated with Jaybird Senior Living or are not featured on the current site.",200.0,True,
upress.pitt.edu,"Find a book published in the 'History of the Urban Environment' series by Timothy Moss, and identify its ISBN.","[""Navigate to 'upittpress.org'""
 ""Click on the 'Books' link in the navigation menu""
 ""Refine the search by selecting 'History of the Urban Environment' under the 'Series' filter""
 ""Refine the search by selecting 'Timothy Moss' under the 'Authors' filter""
 'Locate the book that matches both criteria (Grounding Berlin)'
 'Click on the book title to navigate to its dedicated page'
 ""Extract the ISBN from the book's details""]","[""Identifies 'Grounding Berlin' as the correct book.""
 ""States the correct ISBN: '9780822948322'.""]",UNCERTAIN,0.9,"The website is operational and the navigation menu includes 'Books', 'By Series', and 'By Author', suggesting the filtering functionality required by the task is still present. However, I need to navigate further to confirm the existence of the specific series and author filters and the book itself.",200.0,True,
stimson.org,Identify the title and publication date of the most recent *Report* (not a Press Release or Event) related to 'Cybersecurity' in the 'Cyber' program at the Stimson Center.,"[""Navigate to the Stimson Center's search page.""
 ""Enter 'cybersecurity' into the search bar.""
 ""Select 'Cyber' from the 'Any Program' dropdown.""
 ""Attempt to filter by 'Report' using the 'Any Type' dropdown. If this fails, manually scan the results.""
 ""Identify the most recent item explicitly labeled as a 'Report' (distinguishing it from 'Press Release', 'Event', or 'Project Note').""
 'Extract the title and publication date of that report.']","[""The agent successfully navigates to the search results page for 'cybersecurity' within the 'Cyber' program.""
 ""The agent correctly identifies the most recent item explicitly labeled as a 'Report'.""
 'The agent provides the correct title of this report.'
 'The agent provides the correct publication date of this report.'
 ""The agent explicitly excludes 'Press Releases', 'Events', or 'Project Notes' from consideration for the 'most recent report'.""]",UNCERTAIN,0.8,"The website is operational and has a search function, but it's unclear from the homepage if there's a specific 'Cyber' program filter or a 'Report' type filter available on the search results page, which are crucial for completing the task.",200.0,True,
nuget.org,Find the latest stable version of the 'Newtonsoft.Json' package and list all .NET frameworks it supports.,"[""Navigate to 'nuget.org'""
 ""Search for 'Newtonsoft.Json' in the search bar if not already on the search results page.""
 ""Click on the 'Newtonsoft.Json' package title to go to its detailed page.""
 'Locate the latest stable version number.'
 'Identify and list all supported .NET frameworks from the detailed page.']","[""Identifies the latest stable version as '13.0.3'""
 ""Lists the supported frameworks: '.NET 5.0', '.NET Core 1.0', '.NET Standard 1.0', '.NET Framework 2.0'""
 ""The answer must only contain information relevant to 'Newtonsoft.Json' and not other packages.""]",UNCERTAIN,1.0,"The starting page 'nuget.org' loaded successfully, but the tool's limitation of only browsing URLs provided in the user prompt or search results prevents further navigation to find the 'Newtonsoft.Json' package details page and extract the required information.",200.0,True,
covid19.rnbo.gov.ua,Navigate to covid19.rnbo.gov.ua and identify the total number of COVID-19 vaccinations administered in Ukraine.,"['Navigate directly to covid19.rnbo.gov.ua'
 'Locate the section displaying total COVID-19 vaccinations administered'
 'Extract the total number of vaccinations and provide it in the answer']","['Successfully navigates to the covid19.rnbo.gov.ua domain'
 'Identifies and extracts the total number of COVID-19 vaccinations administered in Ukraine from the website'
 'The extracted number is accurate and up-to-date as presented on the website']",WEBSITE_DOWN,0.95,Website could not be reached: connection_error,,False,connection_error
mellowmoodhotels.com,What is the email address for the Párisi Udvar Hotel Budapest?,"[""Navigate to 'mellowmoodhotels.com'""
 ""Click the 'Allow all cookies' button to dismiss the cookie banner""
 'Locate the contact information for the Párisi Udvar Hotel Budapest'
 'Extract the email address and provide it in the answer']","[""Successfully dismisses the cookie banner by clicking 'Allow all cookies'""
 'Identifies and extracts the correct email address for the Párisi Udvar Hotel Budapest'
 'The answer clearly states the extracted email address']",UNCERTAIN,0.9,"The starting page loaded successfully, but the email address for the Párisi Udvar Hotel Budapest is not directly available on this page. Further navigation would be required to locate the specific hotel's contact information. Additionally, the cookie banner mentioned in the task steps was not present on the browsed page.",200.0,True,
carturesti.ro,"Find the contact email for general inquiries about Carturesti stores, and state how many physical stores Carturesti has.","[""Navigate to 'carturesti.ro'"" 'Accept or deny cookies to proceed'
 ""Click on the 'Librării' (Libraries/Stores) link""
 'Locate the contact email address for general inquiries'
 'Identify the total number of physical stores mentioned on the page'
 'Respond with both the email address and the number of stores']","[""Identifies the general inquiry email address as 'info@carturesti.net'""
 ""States the correct number of physical stores as '56'""]",UNCERTAIN,1.0,"The starting page loaded successfully, but the required information (general inquiry email 'info@carturesti.net' and the number of physical stores '56') is not present on this page. The task requires navigating to the 'Librării' page, but the browsing tool is restricted to URLs from the user prompt or search results, preventing further navigation.",200.0,True,
tuist.io,Find instructions on how to install Tuist.,"[""Navigate to 'tuist.io'""
 ""Click on the 'Get started' link or find a direct link to documentation/installation.""
 'Locate the installation instructions for Tuist.'
 'Identify the primary method for installing Tuist (e.g., Homebrew, Mint, or direct download) and respond with it.']","['Successfully navigates to a page containing installation instructions.'
 'Identifies and states the recommended or primary installation method for Tuist (e.g., Homebrew, Mint, or a specific script).']",WEBSITE_DOWN,0.95,Website could not be reached: timeout,,False,timeout
partselect.com,"Find out if the Whirlpool W10311524 Refrigerator Air Filter is compatible with a Maytag refrigerator model MFI2570FEZ, and if so, what is the manufacturer part number?","['Navigate to PartSelect.com.'
 ""Search for 'Whirlpool W10311524 Refrigerator Air Filter'.""
 'Locate the product page for the filter.'
 ""Find the 'Model Cross Reference' or compatibility section.""
 'Check if Maytag model MFI2570FEZ is listed as compatible.'
 'If compatible, identify the manufacturer part number for this specific filter.']","['States whether the Whirlpool W10311524 Refrigerator Air Filter is compatible with Maytag model MFI2570FEZ.'
 'If compatible, provides the manufacturer part number (W10311524).']",WEBSITE_DOWN,0.9,HTTP probe returned 403 Forbidden — site is blocking automated access.,403.0,True,
developer.stackblitz.com,Find the URL for creating a new Next.js project directly on StackBlitz and then identify if the documentation provides a specific guide or tutorial on how to set up a new Next.js project with TypeScript.,"[""Navigate to 'developer.stackblitz.com'""
 ""Locate the '.new domains' section under 'Starter projects'""
 'Identify the URL for creating a new Next.js project'
 'Search or navigate the documentation to find a specific guide for setting up a Next.js project with TypeScript'
 'State the Next.js .new domain and whether a dedicated TypeScript setup guide for Next.js was found.']","[""Correctly identifies 'nextjs.new' as the URL for a new Next.js project.""
 'Clearly states whether a dedicated guide for setting up a Next.js project with TypeScript is present in the documentation (based on the available information during the search).']",CONTENT_LIKELY_OUTDATED,0.9,"The browsed page does not contain a 'Starter projects' section or mention '.new domains' as described in the original steps, nor does it explicitly state 'nextjs.new' as the URL for a new Next.js project. Additionally, there is no readily apparent dedicated guide for setting up Next.js with TypeScript.",200.0,True,
espressoenglish.net,Find out what specific courses are included in the 'Beginner & Pre-Intermediate Bundle' and list at least three of them.,"[""Navigate to 'espressoenglish.net'""
 ""Click on the 'Courses' dropdown menu"" ""Click on the 'Beginner' link""
 ""Scroll down the 'Beginner & Pre-Intermediate Bundle' page to find the list of included courses""
 'Identify and list at least three specific courses or modules within the bundle']","[""Successfully navigates to the 'Beginner & Pre-Intermediate Bundle' page.""
 'Identifies and lists at least three distinct course titles or modules that are part of the bundle.'
 'The listed courses are explicitly stated as being included in the bundle on the webpage.']",UNCERTAIN,0.9,"The starting page loaded successfully and shows 'Beginner' as a course category, but it does not directly display the 'Beginner & Pre-Intermediate Bundle' or its contents, requiring further navigation to confirm the task's feasibility.",200.0,True,
welch.house.gov,"Find the official website for Representative Peter Welch, and if 'welch.house.gov' is still unreachable, find his contact information (phone number or email) from an official U.S. House of Representatives source.","[""Attempt to navigate to 'welch.house.gov'.""
 ""If 'welch.house.gov' is unreachable, perform a Google search for 'Representative Peter Welch official website House of Representatives'.""
 'Navigate to the most relevant and official U.S. House of Representatives website for Peter Welch from the search results.'
 'Locate and extract his official contact information (phone number or email address) from that website.']","[""Acknowledges if 'welch.house.gov' is unreachable.""
 'Successfully navigates to an active, official U.S. House of Representatives website for Peter Welch (e.g., house.gov/members/peter-welch).'
 'Provides a valid phone number or email address for Representative Peter Welch obtained from the official website.']",WEBSITE_DOWN,0.95,Website could not be reached: connection_error,,False,connection_error
become.com,"Find the highest price for a 'Car Air purifier 12v Negative Ion Generator Ionizer Air Purifier' on become.com, and identify the vendor offering it at that price.","[""Navigate to 'become.com'""
 ""Search for 'Car Air purifier 12v Negative Ion Generator Ionizer Air Purifier' in the search bar.""
 ""Sort the search results by 'Price High-Low'.""
 'Identify the highest price listed and the corresponding vendor.'
 'Respond with the highest price and the vendor.']","['Identifies the correct product listing.'
 'Correctly sorts the results by price from high to low.'
 'States the highest price found for the product.'
 'Identifies the vendor offering the product at that highest price.']",CONTENT_LIKELY_OUTDATED,1.0,"The website become.com loads, but it appears to be a legal/privacy policy page with no visible search bar or product listings, making the task of finding and sorting products by price impossible.",200.0,True,
french.about.com,Find an article explaining the French pronunciation of the letter 'E' and summarize its key points.,"['Navigate to the French section of ThoughtCo (french.about.com or its redirect).'
 'Scroll down the page to find articles related to French pronunciation.'
 ""Locate and click on the article titled 'The French Pronunciation of E'.""
 ""Read the article to identify the key rules or variations for pronouncing the letter 'E' in French.""
 ""Summarize the main points of the article regarding the pronunciation of 'E'.""]","[""Navigates to the correct article: 'The French Pronunciation of E'.""
 ""Mentions that the pronunciation of 'E' varies depending on accents (e.g., é, è, ê, ë) or its position in a word.""
 ""Explains at least two distinct pronunciations of 'E' (e.g., open 'e', closed 'e', silent 'e').""
 ""Does not confuse the pronunciation of 'E' with other French letters.""]",WEBSITE_DOWN,0.95,Website could not be reached: connection_error,,False,connection_error
booknorder.co.nz,Find a pizza restaurant on booknorder.co.nz and identify the price of a large pepperoni pizza from its menu.,"['Navigate to booknorder.co.nz'
 ""Locate and click on a category or search option for 'pizza' or 'restaurants'""
 'Select a pizza restaurant from the listings'
 ""Browse the selected restaurant's menu to find a 'large pepperoni pizza'""
 'Extract the price of the large pepperoni pizza']","['Successfully navigates to booknorder.co.nz'
 'Identifies and selects a pizza restaurant'
 'Locates the menu for the chosen pizza restaurant'
 ""States the correct price for a 'large pepperoni pizza' from that menu""]",FEASIBLE,0.9,"The website is operational and explicitly mentions 'Pizza' as an available cuisine, indicating that pizza restaurants can likely be found and their menus accessed.",200.0,True,
cisc.gov.au,Find the main eligibility requirements for the Skilled Work Regional (Provisional) visa (subclass 491) on the Australian Department of Home Affairs website.,"[""Navigate to 'homeaffairs.gov.au' (or cisc.gov.au if it redirects)""
 ""Go to the 'Visas' section.""
 ""Use the 'Visa Finder' or search functionality to locate information on work visas.""
 ""Select 'skilled/highly specialised work' as the type of work.""
 ""From the list of suitable visas, identify and click on the 'Skilled Work Regional (Provisional) visa (subclass 491)'.""
 'Locate and extract the main eligibility requirements for this specific visa.']","[""Successfully navigates to the detailed information page for the 'Skilled Work Regional (Provisional) visa (subclass 491)'.""
 'Lists at least three distinct eligibility requirements for the Skilled Work Regional (Provisional) visa (subclass 491), such as age, occupation, nomination/sponsorship, or points test.'
 'Does not confuse the Skilled Work Regional (Provisional) visa with the Crew Travel Authority or any other visa subclass 491.']",UNCERTAIN,0.9,"The starting URL 'cisc.gov.au' loaded successfully and is part of the Department of Home Affairs, but it is the 'Critical Infrastructure Security Centre' and does not contain information about visas or a clear path to the visa section of the main Department of Home Affairs website. Therefore, I cannot confirm feasibility without further navigation to the correct Home Affairs website.",200.0,True,
climatedata.ca,"Find the historical average annual temperature for Vancouver, BC.","[""Navigate to 'climatedata.ca'""
 ""Locate and input 'Vancouver, BC' into the 'Search for a City/Town' field.""
 ""Select 'Vancouver, BC' from the search results or suggestions.""
 'Navigate to the section displaying historical average annual temperature data for Vancouver.'
 'Extract the average annual temperature value.']","[""Successfully inputs 'Vancouver, BC' into the location search field.""
 'Navigates to the specific climate data page or section for Vancouver, BC.'
 'Identifies and extracts the numerical value for the historical average annual temperature.'
 ""The extracted temperature value is accurate for Vancouver, BC based on the website's data.""]",UNCERTAIN,0.8,"The website is operational and dedicated to Canadian climate data, suggesting the task should be completable. However, the initial page load does not explicitly display a 'Search for a City/Town' field, making it unclear if the first step of the task can be immediately executed without further navigation.",200.0,True,
