website,instruction,steps,criteria,feasibility_classification,feasibility_confidence,feasibility_reasoning,http_status_code,http_reachable,http_error
carpentries.org,"How can someone request to host a workshop with The Carpentries, and what are the initial steps or requirements mentioned on the website?","[""Navigate to 'carpentries.org'"" 'Scroll to the footer of the page'
 ""Click on the 'Request a workshop' link under the 'Workshops' section""
 'Identify the initial steps or requirements for requesting a workshop and summarize them in the answer']","['Mentions that The Carpentries offers both online and in-person workshops.'
 'States that requests are made through a form.'
 'Highlights any prerequisites or information needed for the request (e.g., host institution, target audience, preferred dates).']",FEASIBLE,1.0,"The website is operational, and the 'Request a workshop' link is present in the footer under the 'Workshops' section, indicating that the functionality to request a workshop is still available.",200,True,
bellevue-palace.ch,"Find out if the Bellevue Palace hotel has a Michelin-starred restaurant and, if so, what its name is.","[""Navigate to 'bellevue-palace.ch'""
 ""Look for a 'Restaurants' or 'Dining' section on the website""
 'Navigate to the dining section'
 'Identify if any restaurant is described as Michelin-starred'
 'If found, state the name of the Michelin-starred restaurant']","['Successfully navigates to the official Bellevue Palace website'
 'Locates and accesses the dining or restaurant section of the website'
 'Identifies whether a Michelin-starred restaurant is present'
 'Correctly states the name of the Michelin-starred restaurant if one exists, or confirms its absence.']",FEASIBLE,1.0,The website is operational and has a clear 'Restaurants & Bars' section. The task can be completed by navigating to this section and checking for mentions of Michelin stars.,200,True,
coachesvoice.com,Find an article or masterclass specifically discussing tactical analysis of a Premier League team or match on Coaches Voice. Summarize one key tactical insight from the article.,"[""Navigate to 'coachesvoice.com'""
 ""Use the search bar or navigate through categories like 'Analysis' or 'Masterclass' to find content related to the Premier League.""
 'Open a relevant article or masterclass that focuses on Premier League tactics.'
 'Identify and summarize one key tactical insight discussed in the article.']","['The opened article or masterclass is explicitly about a Premier League team or match.'
 'The summary accurately reflects a tactical insight from the chosen article, demonstrating understanding of the content.'
 'The agent successfully navigates to and opens the correct type of content (article/masterclass).']",FEASIBLE,1.0,"The website is operational and the homepage directly displays multiple articles discussing tactical analysis of Premier League teams and matches, such as 'Chelsea 0 Manchester City 3: tactical analysis' and 'Michael Carrick's tactics and style of play'.",200,True,
oceanobservatories.org,"Find the latest available salinity data from the Irminger Sea Array using the Data Explorer, and identify the instrument class that collected this data.","[""Navigate to 'oceanobservatories.org'"" ""Click on the 'Data Access' link""
 ""Click on the 'Data Explorer' link""
 ""Within the Data Explorer, locate the 'Irminger Sea Array'""
 ""Filter or search for 'salinity' data""
 'Identify the latest available data and the associated instrument class (e.g., CTD, profiling glider, etc.)']","['Successfully navigates to the Data Explorer interface.'
 ""Correctly identifies and selects the 'Irminger Sea Array' within the Data Explorer.""
 'Locates and displays salinity data for the Irminger Sea Array.'
 'States the instrument class responsible for collecting the latest salinity data from the Irminger Sea Array.']",FEASIBLE,1.0,"The website is operational and clearly displays 'Data Access' and 'Data Explorer' links. The 'Irminger Sea Array' is also explicitly listed under 'Arrays', indicating that the required data and functionality are likely still present.",200,True,
bandbireland.com,"Find a B&B in Dublin for 2 adults for 3 nights, arriving on October 26, 2024. What is the name of the first B&B listed in the search results?","['Navigate to bandbireland.com'
 ""Input 'Dublin' into the destination search field""
 ""Select 'October 26, 2024' as the arrival date""
 ""Set the number of nights to '3'"" ""Set the number of adults to '2'""
 ""Click the 'Search' button""
 'Identify the name of the first B&B listed in the search results']","['Successfully navigates to the search results page for the specified criteria (Dublin, 2 adults, 3 nights, Oct 26, 2024)'
 'Extracts the name of the very first B&B displayed in the search results list'
 ""The extracted B&B name is accurate as per the live website's search results for the given parameters""]",FEASIBLE,1.0,"The website is operational and the search form with fields for 'Arrival', 'Nights', 'Adults', and a 'Search' button is clearly visible on the homepage, allowing for the specified criteria to be entered.",200,True,
ngrx.io,"Explain the purpose of NgRx Effects and how they differ from reducers, based on the NgRx documentation.","['Navigate to ngrx.io' ""Click on the 'Docs' link""
 ""Navigate to the '@ngrx/effects' section""
 ""Read the 'Overview' or 'Introduction' section for @ngrx/effects""
 ""Navigate to the '@ngrx/store' section""
 ""Read the 'Key concepts' section for @ngrx/store, specifically about reducers""
 'Synthesize the information to explain the purpose of Effects and their difference from reducers']","['Clearly states that Effects handle side effects (e.g., async operations, API calls) in NgRx applications.'
 'Explains that reducers are pure functions responsible for state changes based on actions, without side effects.'
 'Highlights that Effects dispatch new actions based on side effect outcomes, which then trigger reducers to update the state.'
 ""The explanation should be concise and accurate, drawing directly from the documentation's conceptual descriptions.""]",FEASIBLE,1.0,"The website is operational, and the homepage clearly lists 'Store' and 'Effects' under a 'Guide' section, indicating that the necessary documentation for the task is still present and accessible.",200,True,
ccsenet.org,"What is the scope of the International Journal of Economics and Finance, and what types of articles does it publish?","[""Navigate to 'ccsenet.org'"" ""Click on the 'Journals' link""
 ""Locate 'International Journal of Economics and Finance' in the A-Z list""
 ""Click on the 'About' link associated with the 'International Journal of Economics and Finance'""
 ""Read the 'About' section to understand the journal's scope and types of articles published, and summarize this information.""]","['Identifies that the journal publishes original research in economics and finance.'
 'Mentions specific sub-fields or types of articles, such as theoretical, empirical, or policy-oriented papers.'
 ""The answer accurately reflects the content found in the journal's 'About' section.""]",FEASIBLE,1.0,"The website is operational, and the 'Journals' link, which is the next step in the task, is clearly visible on the homepage.",200,True,
bxslider.com,Find out how to install the bxSlider plugin and identify at least two key configuration options for a horizontal slider.,"[""Navigate to 'bxslider.com'"" 'Dismiss the survey prompt if present'
 ""Click on the 'Install' link to find installation instructions""
 ""Click on the 'Options' link to find configuration options""
 ""Identify two key configuration options relevant to a horizontal slider from the 'General' section""]","[""Successfully navigates to the 'Install' page and describes the installation process (e.g., linking CSS/JS files, jQuery dependency).""
 ""Successfully navigates to the 'Options' page.""
 ""Identifies 'mode' (with 'horizontal' as a default) and 'speed' or 'slideMargin' as key configuration options from the 'General' section for a horizontal slider.""]",FEASIBLE,1.0,"The website is operational and the 'Install' and 'Options' links, which are crucial for completing the task, are clearly visible on the homepage.",200,True,
emergingwritersfestival.org.au,Find the main contact email address for the Emerging Writers' Festival.,"[""Navigate to 'https://emergingwritersfestival.org.au'""
 ""Look for a 'Contact' or 'About' section in the navigation menu or footer.""
 'Click on the relevant link to access the contact information page.'
 'Identify the primary email address listed for general inquiries or contact.']","[""Successfully navigates to 'https://emergingwritersfestival.org.au'.""
 ""Locates and clicks on the 'Contact' or equivalent page.""
 'Extracts and provides the main contact email address for the festival.']",FEASIBLE,1.0,"The website is operational, and a 'Contact Us' link is prominently displayed under 'Get involved', indicating the contact email address is likely accessible through further navigation.",200,True,
watersoftenernow.com,Request a quote for water softener repair services on watersoftenernow.com by filling out the contact form.,"[""Navigate to 'watersoftenernow.com'""
 ""Click on the 'Request Quote' link or the 'Contact' link in the navigation menu""
 'Locate the contact form on the page'
 ""Fill out the form with placeholder information (e.g., Name: 'Test User', Email: 'test@example.com', Subject: 'Water Softener Repair Quote', Message: 'I would like a quote for water softener repair services.')""
 'Submit the form']","[""Successfully navigates to the 'Request Quote' or 'Contact' page""
 'Identifies and interacts with the contact form'
 'Inputs placeholder information into the name, email, subject, and message fields'
 'Successfully submits the form (indicated by a confirmation message or redirection)']",FEASIBLE,1.0,"The website is operational and prominently features 'Request Quote' and 'Contact' links, as well as a 'Repair' service, indicating the functionality required for the task is still present.",200,True,
fantasyspringsresort.com,Find out what types of rooms are available at the Fantasy Springs Resort Casino hotel and what amenities are included in a standard room.,"[""Navigate to 'fantasyspringsresort.com'"" ""Click on the 'HOTEL' link""
 'Locate information about different room types and their amenities'
 'Summarize the available room types and standard room amenities in the answer']","['Identifies at least two distinct room types (e.g., standard, suite)'
 'Lists at least three amenities typically found in a standard hotel room at the resort (e.g., Wi-Fi, TV, coffee maker, mini-fridge)']",FEASIBLE,1.0,"The website is operational and the 'HOTEL' link is clearly visible on the homepage, indicating that the task's initial navigation steps are still completable. The page also mentions 'Modern hotel room at Fantasy Springs Resort Casino', suggesting that room information is available.",200,True,
glytoucan.org,What is the total number of glycan structures currently registered in the GlyTouCan repository?,"[""Navigate to 'glytoucan.org'""
 'Locate the total count of registered glycans on the homepage'
 'Respond with the exact number']","[""Identifies the correct number of registered glycans, which is '251203' as seen on the homepage.""
 'The answer must be the numerical value found on the page.']",FEASIBLE,1.0,"The website is operational and the total number of registered glycans is clearly displayed on the homepage, although the specific numerical value has changed from the one expected a year ago. [1]",200,True,
talkingisteaching.org,Access the homepage of talkingisteaching.org.,"[""Navigate to 'https://talkingisteaching.org/'""
 'Bypass any security verification or CAPTCHA prompts'
 'Successfully load and display the main content of the homepage']","['The agent successfully navigates past the Cloudflare security verification page.'
 'The agent displays the actual content of the talkingisteaching.org homepage.'
 'The final webpage is not a Cloudflare verification page.']",FEASIBLE,1.0,"The website loaded successfully, displaying the actual homepage content without any Cloudflare verification. The content appears current and relevant to the task.",200,True,
de.creativecommons.net,"Identify the six main Creative Commons licenses and their core characteristics, specifically noting which license types allow commercial use and which allow adaptations.","['Navigate to de.creativecommons.net'
 ""Click on the 'Lizenzen' (Licenses) link""
 'Identify the six main Creative Commons licenses'
 'Determine for each of these licenses whether commercial use is permitted and whether adaptations are allowed'
 'Summarize this information in the answer']","['Lists the six main Creative Commons licenses (BY, BY-SA, BY-ND, BY-NC, BY-NC-SA, BY-NC-ND)'
 'Correctly identifies which licenses permit commercial use (BY, BY-SA, BY-ND)'
 'Correctly identifies which licenses permit adaptations (BY, BY-SA, BY-NC, BY-NC-SA)']",FEASIBLE,1.0,The website is operational and contains a clear 'Lizenzen' link that directs to the main Creative Commons website where the license information can be found. [1],200,True,
easyrgb.com,"Convert the CIE-L*ab color (L=50, a=20, b=30) to its sRGB 0-255 equivalent using EasyRGB.","[""Navigate to 'easyrgb.com'""
 ""Click on the 'Convert color data into different standards and color spaces' link (id: 85 or 362)""
 ""Select 'CIE-L*ab' from the 'Select data type' dropdown for the input color.""
 ""Enter '50' into the 'L' input field.""
 ""Enter '20' into the 'a' input field.""
 ""Enter '30' into the 'b' input field.""
 ""Select 'sRGB 0-255' from the 'Convert to this standard' dropdown for the output color.""
 ""Click the 'CONVERT' button."" 'Extract the resulting R, G, and B values.']","[""Successfully navigates to the 'Convert color data' page.""
 ""Correctly selects 'CIE-L*ab' as the input data type.""
 'Correctly inputs L=50, a=20, and b=30.'
 ""Correctly selects 'sRGB 0-255' as the output standard.""
 'Successfully performs the conversion on the website.'
 'Provides the correct sRGB 0-255 values (e.g., R=165, G=91, B=0, or very close approximations due to rounding).']",FEASIBLE,1.0,"The website is operational, and the homepage clearly displays a 'Convert color data into different standards' section that explicitly mentions L*ab and sRGB conversion, indicating the required functionality is still present. [1]",200,True,
economicdevelopment.extension.wisc.edu,What is the primary goal or focus of the 'Design Wisconsin' program on the UW-Madison Division of Extension Community Economic Development website?,"['Navigate to economicdevelopment.extension.wisc.edu'
 ""Click on the 'Programs' link in the navigation menu""
 ""Click on the 'Design Wisconsin' link""
 ""Identify and summarize the primary goal or focus of the 'Design Wisconsin' program from the content on its dedicated page.""]","[""Successfully navigates to the 'Design Wisconsin' program page.""
 ""Identifies the core purpose or objective of the 'Design Wisconsin' program.""
 'The answer accurately reflects the main goal as presented on the program page.']",FEASIBLE,1.0,"The website is operational, and the 'Design Wisconsin' program is clearly listed under the 'Programs' section on the homepage, indicating that the task is still completable.",200,True,
bournemouthairport.com,"Find the different car parking options available at Bournemouth Airport and their general pricing structure (e.g., short stay, long stay, pick up).","[""Navigate to 'https://www.bournemouthairport.com'""
 ""Click on the 'Car Parking' link or 'Book Car Parking' link""
 'Identify the different parking categories (e.g., Short Stay, Long Stay, Premium, Pick Up)'
 'Summarize the general pricing or key features for each category, if available on the page.']","['Successfully navigates to the car parking information page.'
 'Identifies at least two distinct car parking options (e.g., Short Stay, Long Stay, Premium, Pick Up).'
 'Provides a brief description of each identified parking option, including any mentioned pricing structure or key features (e.g., proximity to terminal, booking requirements).']",FEASIBLE,1.0,"The website is operational and the homepage clearly presents links for 'Car Parking' and 'Book Passenger Pick Up', along with a description and pricing for the pick-up option, indicating the required information is accessible.",200,True,
landsatlook.usgs.gov,"Find the official contact email or phone number for USGS EROS User Services as listed on the EarthExplorer website, after navigating there from LandsatLook.","[""Navigate to 'landsatlook.usgs.gov'""
 ""Click on the 'EarthExplorer' link to access the EarthExplorer website""
 'Once on the EarthExplorer website, locate the contact information for USGS EROS User Services'
 'Extract and provide the contact email or phone number in the answer']","['Successfully navigates from landsatlook.usgs.gov to the EarthExplorer website.'
 'Locates the contact information for USGS EROS User Services on the EarthExplorer website.'
 'Provides the correct email address or phone number for USGS EROS User Services.']",FEASIBLE,1.0,"The LandsatLook website is operational and explicitly links to EarthExplorer, which is the next step in the task. The site also mentions 'Contact USGS EROS User Services', indicating the information should be available.",200,True,
uniroyal-tyres.com,Find the general customer service email address or contact form for Uniroyal Tyres.,"[""Navigate to 'uniroyal-tyres.com'""
 'Scroll down the page to fully reveal the footer section.'
 ""Locate and click on any 'Contact Us', 'Support', or similar link in the footer.""
 'On the contact page, identify and extract the general customer service email address or the URL of a contact form.']","['Successfully navigates to a functional contact page or section.'
 'Identifies and provides a general customer service email address (e.g., info@uniroyal-tyres.com, customerservice@uniroyal-tyres.com) OR the URL of a general contact form.'
 'The provided contact information is for general customer service, not specific departments like sales or media.']",FEASIBLE,1.0,"The website is operational and a 'Contact us' link is clearly visible on the homepage, indicating that the required information or functionality is likely still present and accessible through further navigation. [1]",200,True,
tide-forecast.com,"Find the high and low tide times for Alameda, San Francisco Bay, California, United States for today's date.","['Navigate to tide-forecast.com.'
 ""Select 'United States' from the 'country_id' dropdown.""
 ""Select 'California' from the 'region_id' dropdown.""
 ""Select 'Alameda, San Francisco Bay' from the 'location_filename_part' dropdown.""
 'Submit the form to view the tide times.'
 'Extract the high and low tide times for the current day from the displayed results.']","[""The agent successfully navigates to the specific tide times page for 'Alameda, San Francisco Bay'.""
 'The response accurately provides at least one high tide time and at least one low tide time for the current day.'
 'The extracted tide times are verifiable from the final webpage content.']",FEASIBLE,1.0,"The website is operational and displays a list of countries and regions, including 'United States' and 'California', indicating that the navigation path for selecting a location is still present. The site also explicitly states 'Find 2026 Tide Times for your location', confirming the availability of current year data.",200,True,
study.nsw.gov.au,"What support services are available for international students in NSW, according to study.nsw.gov.au?","[""Navigate to 'study.nsw.gov.au'"" ""Click on the 'Current students' link""
 ""Click on the 'Support services' link""
 'Summarize the types of support services listed on the page']","[""Successfully navigates to the 'Support services' page for current students""
 'Lists at least three distinct types of support services mentioned on the page (e.g., health, legal, accommodation, academic support, etc.)'
 ""The information provided is directly from the 'Support services' section of the website""]",FEASIBLE,1.0,"The website is operational and the navigation path 'Current students' -> 'Support services' is clearly visible on the homepage, indicating the required page and information are still present.",200,True,
cellartracker.com,"Find the tasting notes for a specific wine (e.g., 'Château Lafite Rothschild 2000') on CellarTracker.","[""Navigate to 'cellartracker.com'""
 ""Locate and use the primary search functionality to search for 'Château Lafite Rothschild 2000'""
 ""Click on the search result that corresponds to 'Château Lafite Rothschild 2000'""
 'Confirm that the page displays tasting notes for the specified wine']","[""Successfully navigates to the detailed page for 'Château Lafite Rothschild 2000'""
 ""The page clearly displays a section containing 'Tasting Notes' (community or professional)""]",FEASIBLE,1.0,"The website is operational, displays a search bar, and explicitly mentions '13 million community and professional tasting notes', indicating the core functionality for the task is present.",200,True,
courthousenews.com,Find the most recent litigation report available on the Courthouse News Service website and summarize its main topic.,"[""Navigate to 'courthousenews.com'""
 ""Click on the 'Free Litigation Reports' link""
 'Identify the most recent report based on its publication date'
 'Access the report and summarize its main topic in the answer']","[""Successfully navigates to the 'Free Litigation Reports' section.""
 'Identifies the *absolute most recent* litigation report available on that page.'
 'Provides a concise summary of the main subject or case discussed in that specific report.']",FEASIBLE,1.0,The website is operational and the 'Free Litigation Reports' link is clearly visible on the homepage. The task of identifying and summarizing the most recent report appears to be completable.,200,True,
analytics.usa.gov,Download the 'Top downloads' report for the last 7 days specifically for the 'Department of Education' in CSV format.,"[""Navigate to 'analytics.usa.gov'""
 ""Locate the 'Select an agency to display results' dropdown.""
 ""Select 'Department of Education' from the agency dropdown.""
 ""Find the 'Top downloads' report for '7 days' in the updated table.""
 'Click the CSV download link for that specific report.']","[""The agent successfully selects 'Department of Education' from the agency filter.""
 ""The agent clicks the CSV download link for the 'Top downloads' report with a '7 days' time range.""
 'The downloaded file is the correct report for the specified agency and time range.']",FEASIBLE,1.0,"The website is operational, the 'Select an agency to display results' dropdown is present and contains 'Department of Education', and the 'Top downloads' report with a 'Last 7 Days' filter is visible, along with 'download file' links.",200,True,
operaamerica.org,Find all 'Opera Performance' events by 'Los Angeles Opera' in California for the month of May 2025.,"['Navigate to the National Opera Calendar on operaamerica.org.'
 ""Click the 'Browse with filters' button.""
 ""In the 'Search by Company' field, enter 'Los Angeles Opera'.""
 ""Click on the 'Opera Performance' link under 'Event Type'.""
 ""Ensure the calendar view is set to May 2025, or navigate to May 2025 if it's not the current month.""
 ""List the titles, dates, and times of all 'Opera Performance' events by 'Los Angeles Opera' in California for May 2025.""]","['Successfully navigates to the National Opera Calendar.'
 ""Correctly applies the 'Los Angeles Opera' filter for company.""
 ""Correctly applies the 'Opera Performance' filter for event type.""
 'Confirms the displayed events are within May 2025.'
 ""Extracts and lists the titles, dates, and times of all identified 'Opera Performance' events by 'Los Angeles Opera' in California for May 2025. If no events are found, states that clearly.""]",FEASIBLE,1.0,"The website is operational and the 'National Opera Calendar' is prominently linked. The presence of 'Upcoming Performances' and a 'View Calendar' button suggests that event filtering and navigation to specific months will likely be possible, fulfilling the core requirements of the task.",200,True,
thinkspain.com,"Find the cheapest 3-bedroom apartment for sale with a private pool in Marbella, Málaga on thinkspain.com.","[""Navigate to 'thinkspain.com'""
 'Dismiss any privacy consent banners if present'
 ""Enter 'Marbella, Málaga' into the location search bar and select the correct option from suggestions if prompted""
 ""Click on 'Search Properties for Sale'""
 ""Access the 'More Filters' section if not already visible""
 ""Select '3' under the 'Bedrooms' filter""
 ""Select 'Apartment' under 'Property type'""
 ""Check the 'Pool' checkbox under 'Must have'""
 'Submit the search to apply all filters'
 ""Order the results by 'Price: Lowest first' (or equivalent)""
 ""Identify the price of the first listing (cheapest property) and its property type to confirm it's an apartment with 3 bedrooms and a pool in Marbella, Málaga.""]","['The agent successfully navigates to thinkspain.com.'
 ""The search is correctly filtered for 'Marbella, Málaga'.""
 ""The search is correctly filtered for '3 Bedrooms'.""
 ""The search is correctly filtered for 'Apartment' property type.""
 ""The search is correctly filtered for properties with a 'Pool'.""
 ""The results are sorted by 'Price: Lowest first'.""
 'The agent identifies and reports the price of the cheapest property that meets all criteria.']",FEASIBLE,1.0,"The website is operational and the homepage clearly shows search filters for location, property type (Apartment), number of bedrooms (3 Bedroom Property for sale), and amenities like 'Pool'. It also has a 'Search Properties for Sale' button and mentions sorting options, indicating the task is completable.",200,True,
earlytheatre.org,"What is the typical peer-review time for submissions to Early Theatre, and which platforms provide global readership for the journal?","[""Navigate to 'earlytheatre.org'""
 'Locate information regarding submissions or publishing policies'
 'Identify the stated peer-review timeframe'
 'Identify the platforms listed for global readership, and respond with both in the answer']","[""States the typical peer-review time is 'within 4 months'""
 ""Lists 'Project Muse, JStor, EBSCO, and Érudit' as platforms for global readership""]",FEASIBLE,1.0,"The website is operational and the required information regarding typical peer-review time ('generally within 4 months') and platforms for global readership ('Project Muse, JStor, EBSCO, and Érudit') is clearly stated on the homepage.",200,True,
brownschool.wustl.edu,"What types of federal student aid are available for graduate students at the Brown School, and what is the first step to apply for them?","[""Navigate to 'brownschool.wustl.edu'""
 ""Click on the 'Admissions & Aid' link""
 ""Click on the 'Federal Student Aid' link under 'Tuition & Financial Aid'""
 'Identify the types of federal student aid and the initial application step mentioned on the page, and summarize them in the answer']","['Identifies at least two types of federal student aid (e.g., Stafford Loans, Grad PLUS Loans)'
 'States that the first step to apply is completing the Free Application for Federal Student Aid (FAFSA)']",FEASIBLE,1.0,"The website is operational, and the navigation path to 'Admissions & Aid' and then 'Federal Student Aid' under 'Tuition & Financial Aid' is clearly visible on the homepage, indicating the required information is likely still present.",200,True,
omanairports.co.om,Access the Oman Airports website and identify the main international airport listed.,"[""Navigate to 'omanairports.co.om'""
 'Successfully bypass any security checks (e.g., Cloudflare verification)'
 'Identify the name of the primary international airport mentioned on the website']","['Successfully navigates past the Cloudflare security page to the main website content'
 ""Identifies and states the name of the main international airport (e.g., 'Muscat International Airport' if present on the site)""]",FEASIBLE,1.0,"The website loaded successfully without a Cloudflare security page. 'Muscat International Airport' is clearly listed on the homepage as a key airport, fulfilling the task's requirement to identify the main international airport. [1]",200,True,
ltgov.hawaii.gov,Locate the 'Publication List' on the Lieutenant Governor's website and describe what kind of documents are listed there.,"[""Navigate to 'ltgov.hawaii.gov'""
 ""Look for a link or menu item related to 'Office Services' or 'Publications'""
 ""Click on the 'Publication List' link""
 'Summarize the types of documents or publications found on that page']","[""Successfully navigates to the 'Publication List' page.""
 'Identifies that the page lists various publications, likely official reports, forms, or informational documents.'
 ""Does not simply state 'Publication List' but describes the *content* or *purpose* of the listed items if available on the page.""]",FEASIBLE,1.0,"The website is operational and the 'Publication List' link is clearly visible under 'Office Services' in the navigation menu, indicating the required functionality is still present. [1]",200,True,
science20.com,Find an article written by 'Hank Campbell' and identify the date of his most recent article listed on his author page.,"[""Navigate to 'science20.com'""
 ""Click on the 'CONTRIBUTORS' link to find a list of authors.""
 ""Locate and click on 'Hank Campbell's' profile link.""
 ""Identify the most recent article listed on Hank Campbell's author page and note its publication date.""]","[""Successfully navigates to Hank Campbell's author page.""
 'Identifies the most recent article published by Hank Campbell on his author page.'
 ""States the exact publication date of Hank Campbell's most recent article.""]",FEASIBLE,1.0,"The website is operational, articles by Hank Campbell are displayed on the homepage, and a 'CONTRIBUTORS' link is available, suggesting his author page is accessible.",200,True,
vascularsociety.org.uk,Find out the eligibility criteria for becoming a member of the Vascular Society.,"[""Navigate to 'vascularsociety.org.uk'""
 ""Click on the 'Join Now' link or navigate to the membership section.""
 'Locate and identify the specific eligibility requirements for membership.'
 'List the key criteria for membership in the answer.']","['Identifies the specific professional roles or qualifications required for membership (e.g., vascular surgeons, trainees, other healthcare specialists).'
 'Mentions any geographical limitations (e.g., Great Britain and Ireland).']",FEASIBLE,1.0,"The website is operational and the homepage clearly presents 'Join Now' and 'Become a Member' links, indicating that the membership section and likely the eligibility criteria are still accessible.",200,True,
ideo.org,"Find out which countries IDEO.org has worked in, based on the projects listed on their 'Work' page.","[""Navigate to 'ideo.org'"" ""Click on the 'Work' link in the navigation bar""
 ""Scroll through the 'Work' page, identifying the countries associated with each project listed""
 'Compile a list of all unique countries mentioned alongside the projects, and respond with that list.']","[""The agent successfully identifies and lists countries associated with projects on the 'Work' page.""
 'The list includes at least three distinct countries mentioned in the provided trajectory (e.g., Peru, Colombia, Pakistan, Kenya, United States, Vietnam).'
 'The agent demonstrates comprehensive scrolling to gather country information from all visible projects.']",FEASIBLE,1.0,"The website is operational, and the homepage clearly displays a 'Work' link in the navigation bar. Additionally, the homepage already lists several projects with associated countries, indicating that the required information is present and accessible.",200,True,
maybelline.fr,Find the different shades available for the 'SuperStay Matte Ink' liquid lipstick on the Maybelline France website.,"[""Navigate to 'maybelline.fr'""
 'Dismiss the cookie consent banner if present'
 'Locate and click the search bar'
 ""Type 'SuperStay Matte Ink' into the search bar and initiate the search""
 ""Click on the 'SuperStay Matte Ink' product from the search results to go to its product page""
 'Identify and list the names or descriptions of the available shades for this product']","[""Successfully navigates to the product page for 'SuperStay Matte Ink' liquid lipstick.""
 ""Identifies and lists at least three distinct shades available for the product (e.g., 'Pioneer', 'Lover', 'Dreamer', 'Voyager', etc.).""
 'The listed shades accurately reflect those displayed on the product page.']",FEASIBLE,1.0,"The website is operational, and the 'SuperStay Matte Ink' liquid lipstick is prominently displayed on the homepage, indicating its availability and the presence of 18 shades. [1]",200,True,
simrad-yachting.com,Find the display size options available for the Simrad NSO evo3S on the Simrad Yachting website.,"[""Navigate to 'simrad-yachting.com'""
 ""Use the website's navigation or search functionality to find the NSO evo3S product page.""
 'Locate the specifications section for the NSO evo3S.'
 'Identify and list the available display size options.']","[""Successfully navigates to 'simrad-yachting.com'.""
 'Locates the official product page for the Simrad NSO evo3S.'
 'Extracts the specific display size options (e.g., 16, 19, 24 inches) from the product specifications.']",FEASIBLE,1.0,"The website is operational and the Simrad NSO evo3S is prominently displayed on the homepage with a 'More Info' link, suggesting its product page and specifications are still accessible.",200,True,
boeing.com.au,Find the main page for Boeing's commercial aircraft on boeing.com.,"[""Navigate to 'boeing.com'""
 ""From the homepage or the 404 page, click on the 'Commercial' link (id: 123)""]","[""The agent successfully navigates to a page detailing Boeing's commercial aircraft, or a general overview of their commercial aviation segment.""
 'The navigated page should not be a 404 error page.']",FEASIBLE,1.0,"The website https://boeing.com.au is operational and contains a 'Commercial' section detailing commercial aircraft relevant to the region. Additionally, there is a prominent 'Boeing Home' link which would allow navigation to the main boeing.com site to complete the task as originally intended.",200,True,
noslangues-ourlanguages.gc.ca,Find the section on the website that provides resources for Indigenous languages and identify at least one type of resource or information available there.,"[""Navigate to 'https://www.noslangues-ourlanguages.gc.ca/fr/index'""
 ""Locate and click on the 'Ressources sur les langues autochtones' link.""
 'Identify and state at least one type of resource or information provided on the Indigenous languages page.']","[""Successfully navigates to the 'Ressources sur les langues autochtones' page.""
 'Accurately identifies and describes at least one specific resource or type of information available on that page related to Indigenous languages.']",FEASIBLE,1.0,"The starting page clearly displays a link titled 'Ressources sur les langues autochtones' under the 'En demande' section, which directly addresses the task's objective. [1]",200,True,
whitman.edu,Find the email address for the Director of Admission at Whitman College.,"[""Navigate to 'whitman.edu'""
 ""Click on the 'Admission & Aid' link in the main navigation.""
 ""Look for a link or section related to 'Contact Admission' or 'Meet the Staff'.""
 'Navigate to the Admission staff directory or contact page.'
 'Locate the Director of Admission and extract their email address.']","['Successfully navigates to the Admission & Aid section.'
 'Locates the contact information or staff directory for the Admission office.'
 'Identifies the email address for the Director of Admission.'
 'The extracted email address is accurate.']",FEASIBLE,1.0,"The website is operational, and the 'Admission & Aid' section is clearly visible on the homepage, along with a 'Connect With Us' link which is likely to contain the required contact information.",200,True,
hollisterco.com,What is the minimum purchase amount required to qualify for free shipping on hollisterco.com?,"['Navigate to hollisterco.com'
 'Look for banners or informational text related to shipping policies on the homepage or in the footer.'
 'Identify the specific monetary threshold for free shipping.']","['States the exact dollar amount required for free shipping.'
 'Confirms the information is from the hollisterco.com website.']",FEASIBLE,1.0,The website is operational and a banner on the homepage clearly states 'Free Standard Shipping and Handling on all Orders Over $59!'.,200,True,
research.unimelb.edu.au,Find the number of scholarly works authored by 'Bill Malcolm' on the University of Melbourne's 'Find an Expert' website.,"[""Navigate to 'research.unimelb.edu.au'""
 ""Search for 'Bill Malcolm' in the search bar""
 'Click the search submit button'
 ""Locate 'Bill Malcolm' in the search results""
 'Identify the number of scholarly works associated with his profile, and respond with that number']","[""Identifies the correct number of scholarly works for 'Bill Malcolm'""
 ""The answer is '491'""]",FEASIBLE,1.0,"The website is operational and explicitly mentions 'Find an Expert' with a description to 'Search for expert academics, researchers and supervisors', indicating the required functionality is still present. [1]",200,True,
